"Pono Capital Corp Unit","PONOU","NYSE","stock","USD"
"Pono Capital Corp Warrant","PONOW","NYSE","stock","USD"
"Pool Corporation Common Stock","POOL","NYSE","stock","USD"
"Portland General Electric Co Common Stock","POR","NYSE","stock","USD"
"Southport Acquisition Corporation Class A Common Stock","PORT","NYSE","stock","USD"
"Post Holdings Inc. Common Stock","POST","NYSE","stock","USD"
"Power Integrations Inc. Common Stock","POWI","NYSE","stock","USD"
"Powell Industries Inc. Common Stock","POWL","NYSE","stock","USD"
"AMMO Inc. Common Stock","POWW","NYSE","stock","USD"
"AMMO Inc. 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock","POWWP","NYSE","stock","USD"
"Pacific Premier Bancorp Inc","PPBI","NYSE","stock","USD"
"Purple Biotech Ltd. American Depositary Shares","PPBT","NYSE","stock","USD"
"Pilgrim's Pride Corporation Common Stock","PPC","NYSE","stock","USD"
"PPG Industries Inc. Common Stock","PPG","NYSE","stock","USD"
"PHP Ventures Acquisition Corp. Class A Common Stock","PPHP","NYSE","stock","USD"
"PHP Ventures Acquisition Corp. Rights","PPHPR","NYSE","stock","USD"
"Perma-Pipe International Holdings Inc. Common Stock","PPIH","NYSE","stock","USD"
"PPL Corporation Common Stock","PPL","NYSE","stock","USD"
"Pioneer Power Solutions Inc. Common Stock","PPSI","NYSE","stock","USD"
"Putnam Premier Income Trust Common Stock","PPT","NYSE","stock","USD"
"Perpetua Resources Corp. Common Shares","PPTA","NYSE","stock","USD"
"Papaya Growth Opportunity Corp. I Class A Common Stock","PPYA","NYSE","stock","USD"
"Papaya Growth Opportunity Corp. I Unit","PPYAU","NYSE","stock","USD"
"Papaya Growth Opportunity Corp. I Warrant","PPYAW","NYSE","stock","USD"
"Permian Resources Corporation Class A Common Stock","PR","NYSE","stock","USD"
"ProAssurance Corporation Common Stock","PRA","NYSE","stock","USD"
"PRA Group Inc. Common Stock","PRAA","NYSE","stock","USD"
"Praxis Precision Medicines Inc. Common Stock","PRAX","NYSE","stock","USD"
"Parabellum Acquisition Corp. Class A Common Stock","PRBM","NYSE","stock","USD"
"Porch Group Inc. Common Stock","PRCH","NYSE","stock","USD"
"PROCEPT BioRobotics Corporation Common Stock","PRCT","NYSE","stock","USD"
"Perdoceo Education Corporation Common Stock","PRDO","NYSE","stock","USD"
"Pardes Biosciences Inc. Common Stock","PRDS","NYSE","stock","USD"
"Prenetics Global Limited Class A Ordinary Share","PRE","NYSE","stock","USD"
"PartnerRe Ltd. 4.875% Fixed Rate Non-Cumulative Redeemable Preferred Shares Series J","PRE^J","NYSE","stock","USD"
"Prenetics Global Limited Warrant","PRENW","NYSE","stock","USD"
"Perficient Inc. Common Stock","PRFT","NYSE","stock","USD"
"PainReform Ltd. Ordinary Shares","PRFX","NYSE","stock","USD"
"PROG Holdings Inc. Common Stock","PRG","NYSE","stock","USD"
"Perrigo Company plc Ordinary Shares","PRGO","NYSE","stock","USD"
"Progress Software Corporation Common Stock (DE)","PRGS","NYSE","stock","USD"
"Prudential Financial Inc. 5.950% Junior Subordinated Notes due 2062","PRH","NYSE","stock","USD"
"Primerica Inc. Common Stock","PRI","NYSE","stock","USD"
"Priority Income Fund Inc. 7.00% Series D Term Preferred Stock due 2029","PRIF^D","NYSE","stock","USD"
"Priority Income Fund Inc. 6.625% Series F Term Preferred Stock due 2027","PRIF^F","NYSE","stock","USD"
"Priority Income Fund Inc. 6.25% Series G Preferred Stock Due 2026","PRIF^G","NYSE","stock","USD"
"Priority Income Fund Inc. 6.00% Series H Term Preferred Stock due 2026","PRIF^H","NYSE","stock","USD"
"Priority Income Fund Inc. 6.125% Series I Term Preferred Stock due 2028","PRIF^I","NYSE","stock","USD"
"Priority Income Fund Inc. 6.000% Series J Term Preferred Stock due 2028","PRIF^J","NYSE","stock","USD"
"Priority Income Fund Inc. 7.000% Series K Cumulative Preferred Stock","PRIF^K","NYSE","stock","USD"
"Priority Income Fund Inc. 6.375% Series L Term Preferred Stock Due 2029","PRIF^L","NYSE","stock","USD"
"Primoris Services Corporation Common Stock","PRIM","NYSE","stock","USD"
"Park National Corporation Common Stock","PRK","NYSE","stock","USD"
"Proto Labs Inc. Common stock","PRLB","NYSE","stock","USD"
"Prelude Therapeutics Incorporated Common Stock","PRLD","NYSE","stock","USD"
"Pearl Holdings Acquisition Corp Class A Ordinary Shares","PRLH","NYSE","stock","USD"
"Pearl Holdings Acquisition Corp Unit","PRLHU","NYSE","stock","USD"
"Pearl Holdings Acquisition Corp Warrant","PRLHW","NYSE","stock","USD"
"Perimeter Solutions SA Ordinary Shares","PRM","NYSE","stock","USD"
"Prime Medicine Inc. Common Stock","PRME","NYSE","stock","USD"
"Primo Water Corporation Common Stock","PRMW","NYSE","stock","USD"
"PROS Holdings Inc. Common Stock","PRO","NYSE","stock","USD"
"Procaps Group S.A. Ordinary Shares","PROC","NYSE","stock","USD"
"Procaps Group S.A. Warrants","PROCW","NYSE","stock","USD"
"Profound Medical Corp. Common Stock","PROF","NYSE","stock","USD"
"ProKidney Corp. Class A Ordinary Shares","PROK","NYSE","stock","USD"
"Provident Financial Holdings Inc. Common Stock","PROV","NYSE","stock","USD"
"CC Neuberger Principal Holdings III Class A Ordinary Shares","PRPC","NYSE","stock","USD"
"ProPhase Labs Inc. Common Stock (DE)","PRPH","NYSE","stock","USD"
"Purple Innovation Inc. Common Stock","PRPL","NYSE","stock","USD"
"Precipio Inc.  Common Stock","PRPO","NYSE","stock","USD"
"ProQR Therapeutics N.V. Ordinary Shares","PRQR","NYSE","stock","USD"
"Prudential Financial Inc. 5.625% Junior Subordinated Notes due 2058","PRS","NYSE","stock","USD"
"Peraso Inc. Common Stock","PRSO","NYSE","stock","USD"
"Prospector Capital Corp. Class A Ordinary Shares","PRSR","NYSE","stock","USD"
"Prospector Capital Corp. Unit","PRSRU","NYSE","stock","USD"
"Prospector Capital Corp. Warrants","PRSRW","NYSE","stock","USD"
"Presto Automation Inc. Common Stock","PRST","NYSE","stock","USD"
"Presto Automation Inc. Warrant","PRSTW","NYSE","stock","USD"
"PermRock Royalty Trust Trust Units","PRT","NYSE","stock","USD"
"Prothena Corporation plc Ordinary Shares","PRTA","NYSE","stock","USD"
"PureTech Health plc American Depositary Shares","PRTC","NYSE","stock","USD"
"Portage Biotech Inc. Common Stock","PRTG","NYSE","stock","USD"
"Priority Technology Holdings Inc. Common Stock","PRTH","NYSE","stock","USD"
"Paratek Pharmaceuticals Inc. Common Stock","PRTK","NYSE","stock","USD"
"CarParts.com Inc. Common Stock","PRTS","NYSE","stock","USD"
"Party City Holdco Inc. Common Stock","PRTY","NYSE","stock","USD"
"Prudential Financial Inc. Common Stock","PRU","NYSE","stock","USD"
"Privia Health Group Inc. Common Stock","PRVA","NYSE","stock","USD"
"Provention Bio Inc. Common Stock","PRVB","NYSE","stock","USD"
"Public Storage Common Stock","PSA","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 5.15% Cumulative Preferred Share of Beneficial Interest Series F par value $0.01 per share","PSA^F","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 5.05% Cumulative Preferred Share of Beneficial Interest Series G","PSA^G","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a  5.60% Cumulative Preferred  Share of Beneficial Interest Series H","PSA^H","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.875% Cumulative Preferred Share of Beneficial Interest Series I par value $0.01 per share","PSA^I","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.700% Cumulative Preferred Share of Beneficial Interest Series J par value $0.01 per share","PSA^J","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.75% Cumulative Preferred Share of Beneficial Interest Series K","PSA^K","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.625% Cumulative Preferred Share of Beneficial Interest Series L par value $0.01 per share","PSA^L","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.125% Cumulative Preferred Share of Beneficial Interest Series M","PSA^M","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 3.875% Cumulative Preferred Share of Beneficial Interest Series N","PSA^N","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 3.900% Cumulative Preferred Share of Beneficial Interest Series O","PSA^O","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.000% Cumulative Preferred Share of Bene cial Interest Series P","PSA^P","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 3.950% Cumulative Preferred Share of Beneficial Interest Series Q par value $0.01 per share","PSA^Q","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.00% Cumulative Preferred Share of Bene cial Interest Series R","PSA^R","NYSE","stock","USD"
"Public Storage Depositary Shares Each Representing 1/1000 of a 4.100% Cumulative Preferred Share of Beneficial Interest Series S","PSA^S","NYSE","stock","USD"
"PS Business Parks Inc. Depositary Shares Each Representing 1/1000 of a Share of 5.25% Cumulative Preferred Stock Series X","PSB^X","NYSE","stock","USD"
"PS Business Parks Inc. 5.20% Cumulative Preferred Stock Series Y","PSB^Y","NYSE","stock","USD"
"PS Business Parks Inc. Depositary Shares Each Representing 1/1000 of a Share of 4.875% Cumulative Preferred Stock Series Z  par value $0.01 per share","PSB^Z","NYSE","stock","USD"
"Prospect Capital Corporation Common Stock","PSEC","NYSE","stock","USD"
"Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock","PSEC^A","NYSE","stock","USD"
"Cohen & Steers Select Preferred and Income Fund Inc. Common Stock","PSF","NYSE","stock","USD"
"Paysafe Limited Common Shares","PSFE","NYSE","stock","USD"
"Performance Shipping Inc. Common Shares","PSHG","NYSE","stock","USD"
"PriceSmart Inc. Common Stock","PSMT","NYSE","stock","USD"
"Parsons Corporation Common Stock","PSN","NYSE","stock","USD"
"Personalis Inc. Common Stock","PSNL","NYSE","stock","USD"
"Polestar Automotive Holding UK PLC Class A ADS","PSNY","NYSE","stock","USD"
"Polestar Automotive Holding UK PLC Class C-1 ADS (ADW)","PSNYW","NYSE","stock","USD"
"Pearson Plc Common Stock","PSO","NYSE","stock","USD"
"Post Holdings Partnering Corporation Series A Common Stock","PSPC","NYSE","stock","USD"
"Pure Storage Inc. Class A Common Stock","PSTG","NYSE","stock","USD"
"Postal Realty Trust Inc. Class A Common Stock","PSTL","NYSE","stock","USD"
"PLUS THERAPEUTICS Inc. Common Stock","PSTV","NYSE","stock","USD"
"Poseida Therapeutics Inc. Common Stock","PSTX","NYSE","stock","USD"
"Phillips 66 Common Stock","PSX","NYSE","stock","USD"
"Pintec Technology Holdings Limited American Depositary Shares","PT","NYSE","stock","USD"
"Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest","PTA","NYSE","stock","USD"
"PTC Inc. Common Stock","PTC","NYSE","stock","USD"
"PTC Therapeutics Inc. Common Stock","PTCT","NYSE","stock","USD"
"PolarityTE Inc. Common Stock","PTE","NYSE","stock","USD"
"Patterson-UTI Energy Inc. Common Stock","PTEN","NYSE","stock","USD"
"Protagonist Therapeutics Inc. Common Stock","PTGX","NYSE","stock","USD"
"Protagenic Therapeutics Inc. Common Stock","PTIX","NYSE","stock","USD"
"Portillo's Inc. Class A Common Stock","PTLO","NYSE","stock","USD"
"Portman Ridge Finance Corporation Common Stock","PTMN","NYSE","stock","USD"
"Palatin Technologies Inc. Common Stock","PTN","NYSE","stock","USD"
"Partner Communications Company Ltd. American Depositary Shares","PTNR","NYSE","stock","USD"
"Pine Technology Acquisition Corp. Class A Common Stock","PTOC","NYSE","stock","USD"
"Pine Technology Acquisition Corp. Unit","PTOCU","NYSE","stock","USD"
"Pine Technology Acquisition Corp. Warrant","PTOCW","NYSE","stock","USD"
"Peloton Interactive Inc. Class A Common Stock","PTON","NYSE","stock","USD"
"Petros Pharmaceuticals Inc. Common Stock","PTPI","NYSE","stock","USD"
"Proterra Inc. Common Stock","PTRA","NYSE","stock","USD"
"Partners Bancorp Common Stock","PTRS","NYSE","stock","USD"
"P.A.M. Transportation Services Inc. Common Stock","PTSI","NYSE","stock","USD"
"Pactiv Evergreen Inc. Common stock","PTVE","NYSE","stock","USD"
"Pono Capital Two Inc. Class A Common Stock","PTWO","NYSE","stock","USD"
"Pono Capital Two Inc. Warrants","PTWOW","NYSE","stock","USD"
"Pimco Corporate & Income Opportunity Fund","PTY","NYSE","stock","USD"
"PubMatic Inc. Class A Common Stock","PUBM","NYSE","stock","USD"
"Goal Acquisitions Corp. Common Stock","PUCK","NYSE","stock","USD"
"Goal Acquisitions Corp. Unit","PUCKU","NYSE","stock","USD"
"Goal Acquisitions Corp. Warrant","PUCKW","NYSE","stock","USD"
"Prudential Public Limited Company Common Stock","PUK","NYSE","stock","USD"
"Pulmatrix Inc. Common Stock","PULM","NYSE","stock","USD"
"ProPetro Holding Corp. Common Stock","PUMP","NYSE","stock","USD"
"Puyi Inc. American Depository Shares","PUYI","NYSE","stock","USD"
"Provident Bancorp Inc. (MD) Common Stock","PVBC","NYSE","stock","USD"
"PVH Corp. Common Stock","PVH","NYSE","stock","USD"
"Permianville Royalty Trust Trust Units","PVL","NYSE","stock","USD"
"Power REIT (MD) Common Stock","PW","NYSE","stock","USD"
"Power REIT 7.75% Series A Cumulative Perpetual Preferred Stock","PW^A","NYSE","stock","USD"
"PowerFleet Inc. Common Stock","PWFL","NYSE","stock","USD"
"Penns Woods Bancorp Inc. Common Stock","PWOD","NYSE","stock","USD"
"Perella Weinberg Partners Class A Common Stock","PWP","NYSE","stock","USD"
"Quanta Services Inc. Common Stock","PWR","NYSE","stock","USD"
"PowerSchool Holdings Inc. Class A Common Stock","PWSC","NYSE","stock","USD"
"PowerUp Acquisition Corp. Class A Ordinary Shares","PWUP","NYSE","stock","USD"
"PowerUp Acquisition Corp. Unit","PWUPU","NYSE","stock","USD"
"PowerUp Acquisition Corp. Warrant","PWUPW","NYSE","stock","USD"
"P10 Inc. Class A Common Stock","PX","NYSE","stock","USD"
"Pioneer Natural Resources Company Common Stock","PXD","NYSE","stock","USD"
"Pixelworks Inc.  Common Stock","PXLW","NYSE","stock","USD"
"PaxMedica Inc. Common Stock","PXMD","NYSE","stock","USD"
"Pyxis Tankers Inc. Common Stock","PXS","NYSE","stock","USD"
"Pyxis Tankers Inc. 7.75% Series A Cumulative Convertible Preferred Shares","PXSAP","NYSE","stock","USD"
"Pyxis Tankers Inc. Warrant","PXSAW","NYSE","stock","USD"
"Paycor HCM Inc. Common Stock","PYCR","NYSE","stock","USD"
"PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest","PYN","NYSE","stock","USD"
"PolyPid Ltd. Ordinary Shares","PYPD","NYSE","stock","USD"
"PayPal Holdings Inc. Common Stock","PYPL","NYSE","stock","USD"
"PyroGenesis Canada Inc. Common Shares","PYR","NYSE","stock","USD"
"Pyxis Oncology Inc. Common Stock","PYXS","NYSE","stock","USD"
"PIMCO California Municipal Income Fund III Common Shares of Beneficial Interest","PZC","NYSE","stock","USD"
"Paramount Gold Nevada Corp. Common Stock","PZG","NYSE","stock","USD"
"Papa John's International Inc. Common Stock","PZZA","NYSE","stock","USD"
"D-Wave Quantum Inc. Common Shares","QBTS","NYSE","stock","USD"
"QUALCOMM Incorporated Common Stock","QCOM","NYSE","stock","USD"
"QCR Holdings Inc. Common Stock","QCRH","NYSE","stock","USD"
"Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share","QD","NYSE","stock","USD"
"QuidelOrtho Corporation Common Stock","QDEL","NYSE","stock","USD"
"360 DigiTech Inc. American Depositary Shares","QFIN","NYSE","stock","USD"
"Quantum FinTech Acquisition Corporation Common Stock","QFTA","NYSE","stock","USD"
"Qiagen N.V. Common Shares","QGEN","NYSE","stock","USD"
"Quhuo Limited American Depository Shares","QH","NYSE","stock","USD"
"Quipt Home Medical Corp. Common Shares","QIPT","NYSE","stock","USD"
"Qualigen Therapeutics Inc. Common Stock","QLGN","NYSE","stock","USD"
"Qilian International Holding Group Ltd. Ordinary Shares","QLI","NYSE","stock","USD"
"Qualys Inc. Common Stock","QLYS","NYSE","stock","USD"
"Quantum Corporation Common Stock","QMCO","NYSE","stock","USD"
"Quince Therapeutics Inc. Common Stock","QNCX","NYSE","stock","USD"
"Quoin Pharmaceuticals Ltd. American Depositary Shares","QNRX","NYSE","stock","USD"
"QuinStreet Inc. Common Stock","QNST","NYSE","stock","USD"
"Qomolangma Acquisition Corp. Common Stock","QOMO","NYSE","stock","USD"
"Qomolangma Acquisition Corp. Right","QOMOR","NYSE","stock","USD"
"Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest","QQQX","NYSE","stock","USD"
"Quest Resource Holding Corporation Common Stock","QRHC","NYSE","stock","USD"
"Qurate Retail Inc. Series A Common Stock","QRTEA","NYSE","stock","USD"
"Qurate Retail Inc. Series B Common Stock","QRTEB","NYSE","stock","USD"
"Qurate Retail Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock","QRTEP","NYSE","stock","USD"
"Qorvo Inc. Common Stock","QRVO","NYSE","stock","USD"
"QuantumScape Corporation Class A Common Stock","QS","NYSE","stock","USD"
"Quantum-Si Incorporated Class A Common Stock","QSI","NYSE","stock","USD"
"Quantum-Si Incorporated Warrant","QSIAW","NYSE","stock","USD"
"Restaurant Brands International Inc. Common Shares","QSR","NYSE","stock","USD"
"QualTek Services Inc. Class A Common Stock","QTEK","NYSE","stock","USD"
"QualTek Services Inc. Warrant","QTEKW","NYSE","stock","USD"
"Quanterix Corporation Common Stock","QTRX","NYSE","stock","USD"
"Qutoutiao Inc. American Depositary Shares","QTT","NYSE","stock","USD"
"Q2 Holdings Inc. Common Stock","QTWO","NYSE","stock","USD"
"Quad Graphics Inc Class A Common Stock","QUAD","NYSE","stock","USD"
"Quantum Computing Inc. Common Stock","QUBT","NYSE","stock","USD"
"QuickLogic Corporation Common Stock","QUIK","NYSE","stock","USD"
"Qumu Corporation Common Stock","QUMU","NYSE","stock","USD"
"Quotient Technology Inc. Common Stock","QUOT","NYSE","stock","USD"
"uniQure N.V. Ordinary Shares","QURE","NYSE","stock","USD"
"QVC Inc. 6.250% Senior Secured Notes due 2068","QVCC","NYSE","stock","USD"
"QVC Inc. 6.375% Senior Secured Notes due 2067","QVCD","NYSE","stock","USD"
"Ryder System Inc. Common Stock","R","NYSE","stock","USD"
"Brookfield Real Assets Income Fund Inc. Common Stock","RA","NYSE","stock","USD"
"Cloopen Group Holding Limited American Depositary Shares each representing two Class A Ordinary Shares","RAAS","NYSE","stock","USD"
"Ferrari N.V. Common Shares","RACE","NYSE","stock","USD"
"Rite Aid Corporation Common Stock","RAD","NYSE","stock","USD"
"Radius Global Infrastructure Inc. Class A Common Stock","RADI","NYSE","stock","USD"
"FreightCar America Inc. Common Stock","RAIL","NYSE","stock","USD"
"Rain Oncology Inc. Common Stock","RAIN","NYSE","stock","USD"
"Aries I Acquisition Corporation Class A Ordinary Share","RAM","NYSE","stock","USD"
"Aries I Acquisition Corporation Unit","RAMMU","NYSE","stock","USD"
"Aries I Acquisition Corporation Warrant","RAMMW","NYSE","stock","USD"
"LiveRamp Holdings Inc. Common Stock","RAMP","NYSE","stock","USD"
"Rand Capital Corporation Common Stock","RAND","NYSE","stock","USD"
"Rani Therapeutics Holdings Inc. Class A Common Stock","RANI","NYSE","stock","USD"
"RAPT Therapeutics Inc. Common Stock","RAPT","NYSE","stock","USD"
"Ultragenyx Pharmaceutical Inc. Common Stock","RARE","NYSE","stock","USD"
"Rave Restaurant Group Inc. Common Stock","RAVE","NYSE","stock","USD"
"Erayak Power Solution Group Inc. Class A Ordinary Shares","RAYA","NYSE","stock","USD"
"Ritchie Bros. Auctioneers Incorporated Common Stock","RBA","NYSE","stock","USD"
"RBB Bancorp Common Stock","RBB","NYSE","stock","USD"
"Ribbon Communications Inc. Common Stock","RBBN","NYSE","stock","USD"
"RBC Bearings Incorporated Common Stock","RBC","NYSE","stock","USD"
"Republic Bancorp Inc. Class A Common Stock","RBCAA","NYSE","stock","USD"
"RBC Bearings Incorporated 5.00% Series A Mandatory Convertible Preferred Stock","RBCP","NYSE","stock","USD"
"Rhinebeck Bancorp Inc. Common Stock","RBKB","NYSE","stock","USD"
"Roblox Corporation Class A Common Stock","RBLX","NYSE","stock","USD"
"Vicarious Surgical Inc. Class A Common Stock","RBOT","NYSE","stock","USD"
"Rubicon Technologies Inc. Class A Common Stock","RBT","NYSE","stock","USD"
"Ready Capital Corproation Common Stock","RC","NYSE","stock","USD"
"Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock","RC^C","NYSE","stock","USD"
"Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock","RC^E","NYSE","stock","USD"
"Ready Capital Corporation 7.00% Convertible Senior Notes due 2023","RCA","NYSE","stock","USD"
"Revelstone Capital Acquisition Corp. Class A Common Stock","RCAC","NYSE","stock","USD"
"Revelstone Capital Acquisition Corp. Unit","RCACU","NYSE","stock","USD"
"Revelstone Capital Acquisition Corp. Warrant","RCACW","NYSE","stock","USD"
"Red Cat Holdings Inc. Common Stock","RCAT","NYSE","stock","USD"
"Ready Capital Corporation 6.20% Senior Notes due 2026","RCB","NYSE","stock","USD"
"Ready Capital Corporation 5.75% Senior Notes due 2026","RCC","NYSE","stock","USD"
"Avita Medical Inc. Common Stock","RCEL","NYSE","stock","USD"
"RCF Acquisition Corp. Class A Ordinary Shares","RCFA","NYSE","stock","USD"
"RENN Fund Inc Common Stock","RCG","NYSE","stock","USD"
"Rogers Communication Inc. Common Stock","RCI","NYSE","stock","USD"
"Rent-A-Center Inc. Common Stock","RCII","NYSE","stock","USD"
"Rocket Pharmaceuticals Inc. Common Stock","RCKT","NYSE","stock","USD"
"Rocky Brands Inc. Common Stock","RCKY","NYSE","stock","USD"
"D/B/A Royal Caribbean Cruises Ltd. Common Stock","RCL","NYSE","stock","USD"
"Rosecliff Acquisition Corp I Class A Common Stock","RCLF","NYSE","stock","USD"
"Rosecliff Acquisition Corp I Unit","RCLFU","NYSE","stock","USD"
"Rosecliff Acquisition Corp I Warrants","RCLFW","NYSE","stock","USD"
"R1 RCM Inc. Common Stock","RCM","NYSE","stock","USD"
"RCM Technologies Inc. Common Stock","RCMT","NYSE","stock","USD"
"Recon Technology Ltd. Class A Ordinary Shares","RCON","NYSE","stock","USD"
"Recruiter.com Group Inc. Common Stock","RCRT","NYSE","stock","USD"
"PIMCO Strategic Income Fund Inc.","RCS","NYSE","stock","USD"
"Arcus Biosciences Inc. Common Stock","RCUS","NYSE","stock","USD"
"Radcom Ltd. Ordinary Shares","RDCM","NYSE","stock","USD"
"Redfin Corporation Common Stock","RDFN","NYSE","stock","USD"
"Redhill Biopharma Ltd. American Depositary Shares","RDHL","NYSE","stock","USD"
"Reading International Inc Class A Common Stock","RDI","NYSE","stock","USD"
"Reading International Inc Class B Common Stock","RDIB","NYSE","stock","USD"
"Radian Group Inc. Common Stock","RDN","NYSE","stock","USD"
"RadNet Inc. Common Stock","RDNT","NYSE","stock","USD"
"Red Violet Inc. Common Stock","RDVT","NYSE","stock","USD"
"Redwire Corporation Common Stock","RDW","NYSE","stock","USD"
"Radware Ltd. Ordinary Shares","RDWR","NYSE","stock","USD"
"Dr. Reddy's Laboratories Ltd Common Stock","RDY","NYSE","stock","USD"
"Everest Re Group Ltd. Common Stock","RE","NYSE","stock","USD"
"The RealReal Inc. Common Stock","REAL","NYSE","stock","USD"
"The Real Brokerage Inc. Common Shares","REAX","NYSE","stock","USD"
"Reborn Coffee Inc. Common Stock","REBN","NYSE","stock","USD"
"REE Automotive Ltd. Class A Ordinary Shares","REE","NYSE","stock","USD"
"Reeds Inc. Common Stock","REED","NYSE","stock","USD"
"Chicago Atlantic Real Estate Finance Inc. Common Stock","REFI","NYSE","stock","USD"
"Research Frontiers Incorporated Common Stock","REFR","NYSE","stock","USD"
"Regency Centers Corporation Common Stock","REG","NYSE","stock","USD"
"Regeneron Pharmaceuticals Inc. Common Stock","REGN","NYSE","stock","USD"
"Ring Energy Inc. Common Stock","REI","NYSE","stock","USD"
"Rekor Systems Inc. Common Stock","REKR","NYSE","stock","USD"
"Reliance Global Group Inc. Common Stock","RELI","NYSE","stock","USD"
"Reliance Global Group Inc. Series A Warrants","RELIW","NYSE","stock","USD"
"Richardson Electronics Ltd. Common Stock","RELL","NYSE","stock","USD"
"RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share)","RELX","NYSE","stock","USD"
"Remitly Global Inc. Common Stock","RELY","NYSE","stock","USD"
"Cartesian Growth Corporation II Class A Ordinary Shares","RENE","NYSE","stock","USD"
"Cartesian Growth Corporation II Unit","RENEU","NYSE","stock","USD"
"Cartesian Growth Corporation II Warrant","RENEW","NYSE","stock","USD"
"Renren Inc. American Depositary Shares each representing fifteen Class A ordinary shares","RENN","NYSE","stock","USD"
"Rent the Runway Inc. Class A Common Stock","RENT","NYSE","stock","USD"
"Replimune Group Inc. Common Stock","REPL","NYSE","stock","USD"
"Riley Exploration Permian Inc. Common Stock","REPX","NYSE","stock","USD"
"ATRenew Inc. American Depositary Shares (every three of which representing two Class A ordinary shares)","RERE","NYSE","stock","USD"
"RPC Inc. Common Stock","RES","NYSE","stock","USD"
"Reata Pharmaceuticals Inc. Class A Common Stock","RETA","NYSE","stock","USD"
"ReTo Eco-Solutions Inc. Common Shares","RETO","NYSE","stock","USD"
"Reunion Neuroscience Inc. Common Shares","REUN","NYSE","stock","USD"
"Revelation Biosciences Inc. Common Stock","REVB","NYSE","stock","USD"
"Revelation Biosciences Inc. Unit","REVBU","NYSE","stock","USD"
"Revelation Biosciences Inc. Warrant","REVBW","NYSE","stock","USD"
"Alpine Acquisition Corporation Common Stock","REVE","NYSE","stock","USD"
"REV Group Inc. Common Stock","REVG","NYSE","stock","USD"
"REX American Resources Corporation","REX","NYSE","stock","USD"
"Rexford Industrial Realty Inc. Common Stock","REXR","NYSE","stock","USD"
"Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock","REXR^B","NYSE","stock","USD"
"Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share","REXR^C","NYSE","stock","USD"
"Reynolds Consumer Products Inc. Common Stock","REYN","NYSE","stock","USD"
"Resideo Technologies Inc. Common Stock","REZI","NYSE","stock","USD"
"Regions Financial Corporation Common Stock","RF","NYSE","stock","USD"
"Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B","RF^B","NYSE","stock","USD"
"Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C","RF^C","NYSE","stock","USD"
"Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E","RF^E","NYSE","stock","USD"
"RF Acquisition Corp. Class A Common Stock","RFAC","NYSE","stock","USD"
"RF Acquisition Corp. Warrants","RFACW","NYSE","stock","USD"
"Cohen & Steers Total Return Realty Fund Inc. Common Stock","RFI","NYSE","stock","USD"
"RF Industries Ltd. Common Stock","RFIL","NYSE","stock","USD"
"Rafael Holdings Inc. Class B Common Stock","RFL","NYSE","stock","USD"
"RiverNorth Flexible Municipal Income Fund Inc. Common Stock","RFM","NYSE","stock","USD"
"RiverNorth Flexible Municipal Income Fund II Inc. Common Stock","RFMZ","NYSE","stock","USD"
"Resolute Forest Products Inc. Common Stock","RFP","NYSE","stock","USD"
"Reinsurance Group of America Incorporated Common Stock","RGA","NYSE","stock","USD"
